user_id,UserSalesTotal,BaseStation,LaunchButton,StatusIndicatorSm,StatusIndicatorLg,StatusIndicatorMd,Dashboard,Alarm,DashboardMonitor,SignalAmplifier,SpyCamera,Remote,CouponCode1,CouponCode2,CouponCode3
223417217,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
222369291,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
226276623,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
222207371,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
225519647,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
222500851,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
221890615,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
224307777,1036,0,0,0,1,1,1,0,0,0,0,0,1,0,0
223844281,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
224835535,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
220291655,1036,0,0,0,1,1,1,0,0,0,0,0,0,0,0
221817245,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
226838789,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
222059619,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
224023405,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
221793463,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
223335751,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
221445335,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
225385051,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
222160313,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
225373919,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
223627207,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
223514875,1032,0,0,0,0,0,3,0,0,0,0,0,0,0,0
220728333,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,0
223754719,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,0
222961817,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,0
226830187,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,0
224115497,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,0
218763029,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,0
223672241,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,0
224722697,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,1
224204553,1015,0,0,5,0,0,0,0,0,0,0,0,0,0,0
225054633,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
223336257,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
224768237,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
222825703,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
221431673,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
223332209,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
222234189,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
223959649,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
223000779,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
222790283,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
223087305,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
224463625,1006,0,0,3,1,0,0,0,0,0,0,0,0,0,0
224229853,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225209975,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225587451,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225146725,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
223973817,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222509959,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224836547,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225017695,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222794331,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224687783,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225110293,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
221998899,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224396833,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
221877459,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225406809,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
223192553,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225094101,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
221801053,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224335101,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224141809,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224038585,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
221514657,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222363219,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
226731517,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225615787,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224807705,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222157277,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224972155,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222854545,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
221908831,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
224764189,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222348039,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
223849341,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
223810379,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
225331921,1004,0,0,0,0,0,0,0,2,0,0,0,0,0,0
226095981,1000,0,1,1,0,0,0,0,0,1,0,0,0,0,0
226151135,1000,0,1,1,0,0,0,0,0,1,0,0,0,1,0
225729637,1000,0,1,1,0,0,0,0,0,1,0,0,0,0,0
222692625,1000,0,0,1,0,1,0,0,1,0,0,0,0,0,0
224228841,1000,0,0,1,0,1,0,0,1,0,0,0,0,0,0
225991745,1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0
225654243,1000,0,1,1,0,0,0,0,0,1,0,0,0,0,0
225562151,1000,0,1,1,0,0,0,0,0,1,0,0,0,0,0
222428493,1000,0,0,1,0,1,0,0,1,0,0,0,0,0,0
223169783,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
223401531,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
221399795,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
225115353,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
224529911,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
222955745,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
224653375,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
221654819,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
226566561,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
223349919,997,0,0,1,2,0,0,0,0,0,0,0,0,0,0
226262455,996,0,0,2,0,2,0,0,0,0,0,0,0,0,0
225112317,996,0,0,2,0,2,0,0,0,0,0,0,0,0,0
225229203,996,0,0,2,0,2,0,0,0,0,0,0,0,0,0
225444759,996,0,0,2,0,2,0,0,0,0,0,0,0,0,0
222345509,996,0,0,2,0,2,0,0,0,0,0,0,0,0,0
218918371,996,0,0,2,0,2,0,0,0,0,0,0,0,0,0
225722553,996,0,0,2,0,2,0,0,0,0,0,0,0,0,0
225151785,996,0,0,2,0,2,0,0,0,0,0,0,1,0,0
222222045,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223683373,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222515525,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
221663421,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
221894663,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
225689157,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222731081,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223722335,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223494635,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224531935,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223940927,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223914109,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
220859893,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
220864953,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223105015,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
219348471,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224303729,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
218837917,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
226548345,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224548127,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224583547,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222126411,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223320571,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224861847,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
225411869,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
225488275,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
221909843,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
225832861,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223066559,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223416711,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222210407,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223842763,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222239249,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224404423,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224775321,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223575595,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223524489,994,0,0,0,0,1,0,0,0,0,1,0,0,0,0
221267729,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224506635,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
225367847,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222432035,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224374569,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222269103,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222881363,994,0,0,0,0,1,0,1,0,0,0,0,0,0,0
223492105,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
224350281,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
225970493,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
219319123,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222714889,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
221517693,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
222510465,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
218960875,993,0,0,1,1,1,0,0,0,1,0,0,0,0,0
223172313,993,0,0,1,1,1,0,0,0,1,0,0,0,0,0
226650051,993,0,0,1,1,1,0,0,0,1,0,0,0,0,0
225513069,993,0,0,1,1,1,0,0,0,1,0,0,0,0,0
225256021,993,0,0,1,1,1,0,0,0,1,0,0,0,0,0
224296645,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
226752263,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223232021,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
224333077,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
222741201,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223946493,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
222418373,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
222964853,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223293247,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
222076317,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223429867,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
224417579,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
218862205,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
221945769,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
224290573,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
225329897,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
225044513,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
225424013,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
221334521,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223057957,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
222156771,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
226747203,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
221917433,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
226202241,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223273007,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223028103,987,0,0,0,1,2,0,0,0,0,0,0,0,0,0
221875941,983,0,0,0,0,1,2,0,0,0,0,0,0,0,0
226094463,983,0,0,0,0,3,0,0,0,1,0,0,0,0,0
226738095,983,0,0,0,0,3,0,0,0,1,0,0,0,0,0
222019139,983,0,0,0,0,1,2,0,0,0,0,0,0,0,0
223769393,953,0,0,3,0,0,1,0,0,0,0,0,0,0,0
223612027,953,0,0,3,0,0,1,0,0,0,0,0,0,0,0
223670217,953,0,0,3,0,0,1,0,0,0,0,0,0,0,0
223883243,953,0,0,3,0,0,1,0,0,0,0,0,0,0,0
222845437,953,0,0,3,0,0,1,0,0,0,0,0,0,0,0
222865677,953,0,0,3,0,0,1,0,0,0,0,0,0,0,0
226591861,953,0,0,3,0,0,1,0,0,0,0,0,0,0,0
223089835,944,0,0,1,1,0,1,0,0,0,0,0,0,0,0
224974179,944,0,0,1,1,0,1,0,0,0,0,0,0,0,0
223482997,944,0,0,1,1,0,1,0,0,0,0,0,0,0,0
222589401,944,0,0,1,1,0,1,0,0,0,0,0,0,0,0
224065909,944,0,0,1,1,0,1,0,0,0,0,0,0,0,0
225272719,944,0,0,0,0,0,1,0,1,1,0,0,0,0,0
225400737,944,0,0,0,0,0,1,0,1,1,0,0,0,0,0
223749659,944,0,0,1,1,0,1,0,0,0,0,0,0,0,0
225320789,944,0,0,1,1,0,1,0,0,0,0,0,0,0,0
226569091,944,0,0,1,1,0,1,0,0,0,0,0,0,0,0
219911143,944,0,0,1,1,0,1,0,0,0,0,0,1,0,0
223780525,940,0,0,1,0,1,1,0,0,1,0,0,0,0,0
225190241,940,0,0,1,0,1,1,0,0,1,0,0,0,0,0
225540899,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
221935649,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222829245,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222535259,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
221739827,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222030271,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
225107257,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
224292091,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222474539,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
223586727,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222031283,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222245827,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
226081813,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222856569,934,0,0,0,0,2,1,0,0,0,0,0,0,0,0
226266503,910,0,0,4,0,0,0,0,0,1,0,0,0,0,0
225980107,910,0,0,4,0,0,0,0,0,1,0,0,0,0,0
218905215,910,0,0,4,0,0,0,0,0,1,0,0,0,0,0
226142027,910,0,0,4,0,0,0,0,0,1,0,0,0,0,0
226177447,910,0,0,4,0,0,0,0,0,1,0,0,0,0,0
222921843,910,0,0,4,0,0,0,0,0,1,0,0,0,0,0
222984587,908,0,0,2,0,0,0,0,1,0,0,0,0,0,0
222735129,908,0,0,2,0,0,0,0,1,0,0,0,0,0,0
224378111,908,0,0,2,0,0,0,0,1,0,0,0,0,0,0
222919819,908,0,0,2,0,0,0,0,1,0,0,0,0,0,0
224857293,908,0,0,2,0,0,0,0,1,0,0,0,0,0,0
224877027,908,0,0,2,0,0,0,0,1,0,0,0,0,0,0
226699639,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
221658361,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
222771055,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
223149037,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
223052897,904,0,0,3,0,1,0,0,0,0,0,0,1,0,0
225382521,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
220099375,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
223134869,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
224551163,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
224369003,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
223022537,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
224802645,904,0,0,3,0,1,0,0,0,0,0,0,0,1,0
226178459,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
223846811,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
220318473,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
221496947,904,0,0,3,0,1,0,0,0,0,0,0,0,0,0
223848835,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223619617,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222128435,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223841751,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225205421,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224862859,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0
224660459,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
226055501,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224693349,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
226062079,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
221559691,902,0,0,1,0,0,0,0,0,0,1,0,0,0,0
224404929,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
220456611,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222304523,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223507791,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225819199,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223962179,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223633785,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222419385,902,0,0,1,0,0,0,0,0,0,1,0,0,0,0
218567207,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
226024129,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0
219396541,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
220260789,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0
221373483,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224635665,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0
225325849,902,0,0,1,0,0,0,0,0,0,1,0,0,0,0
223084269,902,0,0,1,0,0,0,0,0,0,1,0,0,0,0
220272427,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222105159,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224885123,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
219126337,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224376593,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0
225664869,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224144339,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
220350351,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224719661,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223086799,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
226205783,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224715107,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0
226134943,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224061355,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223011405,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224888159,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
226113691,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224219733,902,0,0,1,0,0,0,0,0,0,1,0,0,0,0
222886929,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
226231083,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225403267,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224887147,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223050873,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222774091,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225040971,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225155327,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
226463337,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225289417,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
221852665,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
220582099,902,0,1,1,0,0,0,0,0,0,0,0,1,0,0
219869651,902,0,0,1,0,0,0,0,0,0,1,0,0,0,0
222242791,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222597497,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223323607,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223518923,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225248937,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222822667,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225415917,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222952203,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223419241,902,0,0,1,0,0,0,0,0,0,1,0,0,0,0
223566993,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225239829,902,0,0,1,0,0,0,0,0,0,1,0,0,0,0
223616581,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
221926035,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223367629,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
219026149,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223111087,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
220534029,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224465143,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225071837,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225909773,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
218880421,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0
218586435,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0
219993621,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222623809,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224541043,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224068439,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222501863,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224270839,902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225656267,901,0,0,2,1,0,0,0,0,1,0,0,0,0,0
226037285,901,0,0,2,1,0,0,0,0,1,0,0,0,0,0
224422639,899,0,0,0,1,0,0,0,1,0,0,0,0,0,0
224373051,899,0,0,0,1,0,0,0,1,0,0,0,0,0,0
222928421,899,0,0,0,1,0,0,0,1,0,0,0,0,0,0
221869869,899,0,0,0,1,0,0,0,1,0,0,0,0,0,0
223276549,899,0,0,0,1,0,0,0,1,0,0,0,0,0,0
225011623,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222613689,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225296501,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223008369,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225366329,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
224984805,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223136893,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
226228553,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
224212649,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
221927553,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
221830401,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
224139279,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
221555643,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222634435,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223091859,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225881437,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
221778789,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
226135955,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223916133,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225355197,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
226080801,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222056583,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225423507,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
221109857,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
226045887,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223392423,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223318041,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222951191,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
221937167,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
226340379,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222479599,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223328667,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225266141,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
224848691,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
224711565,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222811029,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225439193,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223386351,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223818475,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222481623,895,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225334451,891,0,0,1,0,0,2,0,0,0,0,0,0,0,0
225381509,891,0,0,1,0,0,2,0,0,0,0,0,0,0,0
222024705,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
221491381,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
222900085,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
226145569,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
222496297,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
223405073,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
221870881,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
219849411,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
222158289,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
223123231,885,0,0,0,0,3,0,0,0,0,0,0,0,0,0
225234769,848,0,0,2,0,0,1,0,0,1,0,0,0,0,0
225436157,848,0,0,2,0,0,1,0,0,1,0,0,2,1,1
225933049,848,0,0,2,0,0,1,0,0,1,0,0,0,0,0
223779007,846,0,0,0,0,0,1,0,1,0,0,0,0,0,0
220994489,846,0,0,0,0,0,1,0,1,0,0,0,0,0,0
224864377,846,0,0,0,0,0,1,0,1,0,0,0,0,0,0
